product_url,category_url,scraping_date,scraping_time,title,productBrand,full_price,final_price
https://www.drogueriascafam.com.co/dermocosmetica/4227-comprar-en-cafam-frex-clean-t-caja-con-frasco-con-80-ml-y-100-gasas-precio-770729095129.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Frex Clean T Caja Con Frasco Con 80 mL Y...,Laboratorios Bussié S.A.,101700,86445
https://www.drogueriascafam.com.co/cuidado-digestivo/9413-comprar-en-cafam-laxante-ciruelax-75-mg-caja-con-20-comprimidos-recubiertos-precio-7803510002129.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Laxante Ciruelax 75 mg Caja Con 20...,Laboratorios Garden House...,14150,11320
https://www.drogueriascafam.com.co/cuidado-visual/1370-comprar-en-cafam-systane-ultra-solucion-oftalmica-caja-con-frasco-con-10-ml-precio-300651431483.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Systane Ultra Solución Oftálmica Caja Con...,Alcon,39400,31520
https://www.drogueriascafam.com.co/cuidado-respiratorio/9003-comprar-en-cafam-afrisal-solucion-salina-065-caja-con-frasco-con-30-ml-precio-7702123008590.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Afrisal Solución Salina 065% Caja Con...,Bayer S.A.,0,28050
https://www.drogueriascafam.com.co/dermatologicos/3059-comprar-en-cafam-cetaphil-gentle-cleansing-caja-con-127g-precio-302993923046.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Cetaphil Gentle Cleansing Caja Con 127g,Galderma S.A.,35950,28760
https://www.drogueriascafam.com.co/menopausia-y-osteoporosis/8540-comprar-en-cafam-calcibon-d-promocion-caja-con-60-tabletas-30-tabletas-precio-7703454123174.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Calcibon D Promoción Caja Con 60 Tabletas +...,Farma De Colombia S.A.,85250,68200
https://www.drogueriascafam.com.co/cuidado-visual/1782-comprar-en-cafam-labsoft-lubricante-visual-05-caja-con-frasco-con-15-ml-precio-7707372340019.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Labsoft Lubricante Visual 05 % Caja Con...,ILAB,0,48700
https://www.drogueriascafam.com.co/manejo-del-dolor/28392-comprar-en-cafam-cafiaspirina-forte-caja-con-12-tabletas-precio-7702123012221.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Cafiaspirina Forte Caja Con 12 Tabletas,Bayer S.A.,0,14850
https://www.drogueriascafam.com.co/no-formulados/448-comprar-en-cafam-biocalcium-d-polvo-500-mg-200-ui-caja-con-30-sobres-precio-7702057071813.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Biocalcium D Polvo 500 mg / 200 U.I Caja...,Tecnoquímicas S.A.,0,36500
https://www.drogueriascafam.com.co/dermocosmetica/8459-comprar-en-cafam-brujesin-termoactivo-en-locion-frasco-con-80-ml-precio-7709990356175.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Brujesin Termoactivo En Loción Frasco Con...,Colvenfar S.A.S.,0,24200
https://www.drogueriascafam.com.co/bloqueadores-solares/6967-comprar-en-cafam-sunaid-plus-en-locion-spf-50-caja-con-spray-con-100-g-protector-solar-precio-7707206270208.html,https://www.drogueriascafam.com.co/5--medicamentos?p=0,2021-10-12,12:54:31,Sunaid Plus En Loción SPF 50+ Caja Con...,Laboratorios Novaderma S.A.,0,120299
